Compound ID	Minimum Degree	Molecular Weight	Number of H-Bond Donors	Number of Rings	Number of Rotatable Bonds	Polar Surface Area	measured log solubility in mols per litre	smiles
1,1,2-Trichloroethane	-0.2453752022561285	-0.6868277215875487	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.9860035883858419	-1.48	ClCC(Cl)Cl
Pyrolan	-0.2453752022561285	0.40260890121899356	-0.6437870426979635	0.4622007741217086	-0.06716596862483015	0.35306357014753265	-2.09	CN(C)C(=O)Oc1cc(C)nn1c2ccccc2
o-Hydroxybenzamide	-0.2453752022561285	-0.6504764884213323	1.1923489476011586	-0.2966965667942846	-0.44598203166887185	0.8043201548222086	-1.82	NC(=O)c1ccccc1O
o-Nitrotoluene	-0.2453752022561285	-0.650476488421332	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	0.23374635289645904	-2.33	Cc1ccccc1N(=O)=O
5,5-Diisopropylbarbital	-0.2453752022561285	0.08093992581593017	1.1923489476011586	-0.2966965667942846	-0.06716596862483015	1.1421971088862675	-2.766	O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C
2-Ethyltoluene	-0.2453752022561285	-0.8154641507666871	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	-0.9860035883858419	-3.21	CCc1ccccc1C
1-Chloroheptane	-0.2453752022561285	-0.6747041519942083	-0.6437870426979635	-1.0555939077102776	1.069282220507295	-0.9860035883858419	-4.0	CCCCCCCCl
Barbital	-0.2453752022561285	-0.19224450902067375	1.1923489476011586	-0.2966965667942846	-0.06716596862483015	1.1421971088862675	-2.4	O=C1NC(=O)NC(=O)C1(CC)CC
Bibenzyl 	3.9483100726667906	-0.2110287385351747	-0.6437870426979635	0.4622007741217086	0.31165009441921154	-0.9860035883858419	-4.62	C(Cc1ccccc1)c2ccccc2
1,1,2,2-Tetrachloroethane	-0.2453752022561285	-0.3514089628384641	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.9860035883858419	-1.74	ClC(Cl)C(Cl)Cl
RTI 23	-0.2453752022561285	0.7731227160439007	0.27428095245159756	1.2210981150377018	-0.06716596862483015	0.553810547039149	-5.153	CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 
2-Methylphenanthrene	-0.2453752022561285	-0.11369935854687152	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.9860035883858419	-5.84	Cc1ccc2c(ccc3ccccc32)c1
dibutylphthalate	-0.2453752022561285	0.7245992242498321	-0.6437870426979635	-0.2966965667942846	2.20573040963942	0.5012204939379652	-4.4	CCCCOC(=O)c1ccccc1C(=O)OCCCC 
tetrachloroguaiacol	-0.2453752022561285	0.5646167946522499	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	-0.1530450053961204	-4.02	COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl 
Dimecron	-0.2453752022561285	0.9324332369652243	-0.6437870426979635	-1.0555939077102776	2.20573040963942	0.8538000434926776	0.523	CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl
Equilin	-0.2453752022561285	0.6272990576822357	0.27428095245159756	1.9799954559536952	-0.8247980947129135	0.06862489584757998	-5.282	CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O
Chlorimuron-ethyl (ph 7)	-0.2453752022561285	2.053605372466304	0.27428095245159756	0.4622007741217086	2.20573040963942	2.6271592534422816	-4.5760000000000005	CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2
p-Nitroanisole	-0.2453752022561285	-0.49468131579173136	-0.6437870426979635	-0.2966965667942846	-0.06716596862483015	0.4947174228555604	-2.41	COc1ccc(cc1)N(=O)=O
1-Chlorohexane	-0.2453752022561285	-0.8112963694125103	-0.6437870426979635	-1.0555939077102776	0.6904661574632532	-0.9860035883858419	-3.12	CCCCCCCl
2,2',3,3',4,4',5,5'-PCB	-0.2453752022561285	2.1991368966209004	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-9.16	Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl
Raffinose	-0.2453752022561285	2.9262199867866467	9.454960903947208	1.2210981150377018	2.20573040963942	6.610714404746484	-0.41	OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O
hexacosane	-0.2453752022561285	1.585129220204446	-0.6437870426979635	-1.0555939077102776	7.887971355300046	-0.9860035883858419	-8.334	CCCCCCCCCCCCCCCCCCCCCCCCCC
RTI 5	-0.2453752022561285	0.4807353259959971	-0.6437870426979635	1.2210981150377018	-0.44598203166887185	0.044309064843806735	-3.324	CCN2c1ccccc1N(C)C(=O)c3cccnc23 
1,1-Dichloroethane	-0.2453752022561285	-1.0222464803366333	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-1.29	CC(Cl)Cl
Sulfanilamide	-0.2453752022561285	-0.3089618625514197	1.1923489476011586	-0.2966965667942846	-0.44598203166887185	1.450668871969019	-1.34	Nc1ccc(cc1)S(N)(=O)=O
Isopropalin	-0.2453752022561285	1.0266465187447986	-0.6437870426979635	-0.2966965667942846	2.20573040963942	1.5451047737743704	-6.49	CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O
Lindane	-0.2453752022561285	0.8461660056179137	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-4.64	ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
Isofenphos	-0.2453752022561285	1.3775483904685122	0.27428095245159756	-0.2966965667942846	2.20573040963942	0.6196894845261163	-4.194	CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
1,2,3-Trichlorobenzene	-0.2453752022561285	-0.21898452677433844	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-4.0	Clc1cccc(Cl)c1Cl
Tetrachloromethane	-0.2453752022561285	-0.4880011802567659	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-2.31	ClC(Cl)(Cl)Cl
3,4-Dichloronitrobenzene	-0.2453752022561285	-0.11623118834146462	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	0.23374635289645904	-3.2	O=N(=O)c1cc(Cl)c(Cl)cc1
Cyclooctanol	-0.2453752022561285	-0.7373669394103894	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.4140160753552219	-1.29	OC1CCCCCCC1
17a-Methyltestosterone	-0.2453752022561285	0.9593777486638387	0.27428095245159756	1.9799954559536952	-0.8247980947129135	0.06862489584757998	-3.999	CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
Dulcin	-0.2453752022561285	-0.23107888294697218	1.1923489476011586	-0.2966965667942846	0.31165009441921154	0.8334426035825414	-2.17	CCOc1ccc(NC(N)=O)cc1
trans-1,4-Dimethylcyclohexane	-0.2453752022561285	-0.8931621120399905	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-4.47	C/C1CCC(\C)CC1
1,7-phenantroline	3.9483100726667906	-0.2310496695262652	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.257094142714592	-2.68	c1cnc2c(c1)ccc3ncccc23
Methyl t-butyl ether 	-0.2453752022561285	-1.127512172950296	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.7250325184267404	-0.24	COC(C)(C)C
Anethole	-0.2453752022561285	-0.5427081794337834	-0.6437870426979635	-0.2966965667942846	-0.06716596862483015	-0.7250325184267404	-3.13	COc1ccc(C=CC)cc1
1-Hexadecanol	-0.2453752022561285	0.37500221865102473	0.27428095245159756	-1.0555939077102776	4.4786267879036705	-0.4140160753552219	-7.0	CCCCCCCCCCCCCCCCO
uracil	-0.2453752022561285	-0.8944085513234825	1.1923489476011586	-0.2966965667942846	-0.8247980947129135	0.8721782878559943	-1.4880000000000002	O=c1cc[nH]c(=O)[nH]1 
adenine	-0.2453752022561285	-0.6700300046811133	1.1923489476011586	0.4622007741217086	-0.8247980947129135	1.2895058060137772	-2.12	Nc1ncnc2nc[nH]c12 
2,2',3,4,5-PCB	-0.2453752022561285	1.192880620373645	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-7.21	Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl 
Ancymidol	-0.2453752022561285	0.5099487467028414	0.27428095245159756	1.2210981150377018	0.6904661574632532	0.5758644402751295	-2.596	COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 
Benzo(b)fluoranthene	3.9483100726667906	0.4711046349696412	-0.6437870426979635	2.7388927968696883	-0.8247980947129135	-0.9860035883858419	-8.23	c1ccc2c(c1)c3cccc4c3c2cc5ccccc54
Carbanilide	-0.2453752022561285	0.08096913923663715	1.1923489476011586	0.4622007741217086	-0.06716596862483015	0.1769151664806634	-3.15	O=C(Nc1ccccc1)Nc2ccccc2
phenobarbital	-0.2453752022561285	0.2755986857925365	1.1923489476011586	0.4622007741217086	-0.06716596862483015	1.1421971088862675	-2.322	CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 
2',3,4-PCB	-0.2453752022561285	0.5220431028754757	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-6.29	Clc1ccc(cc1)c2cccc(Cl)c2Cl 
Isoproturon	-0.2453752022561285	0.022902596678332627	0.27428095245159756	-0.2966965667942846	-0.06716596862483015	-0.07161524575557729	-3.536	CC(C)c1ccc(NC(=O)N(C)C)cc1
Azintamide	-0.2453752022561285	0.5436123451640289	-0.6437870426979635	-0.2966965667942846	1.069282220507295	0.3171553080838209	-1.716	CCN(CC)C(=O)CSc1ccc(Cl)nn1
2,2-Dimethyl-1-butanol	-0.2453752022561285	-0.9909199555319942	0.27428095245159756	-1.0555939077102776	-0.06716596862483015	-0.4140160753552219	-1.04	CCC(C)(C)CO
Ethyl pentanoate	-0.2453752022561285	-0.7181639841990906	-0.6437870426979635	-1.0555939077102776	0.6904661574632532	-0.24239154722393846	-1.75	CCCOC(=O)CCC
2,4,6-Trinitrotoluene	-0.2453752022561285	0.22586770594258515	-0.6437870426979635	-0.2966965667942846	0.31165009441921154	2.673246235461061	-3.22	Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
Bensulide	-0.2453752022561285	1.885112099636127	0.27428095245159756	-0.2966965667942846	2.9633625357275037	0.8413593857698165	-4.2	CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1
Cycloheptane	3.9483100726667906	-1.0297543294582925	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-3.51	C1CCCCCC1
Propyl formate	-0.2453752022561285	-1.1279406364539966	-0.6437870426979635	-1.0555939077102776	0.31165009441921154	-0.24239154722393846	-0.49	CCCOC=O
2-Isopropyltoluene	-0.2453752022561285	-0.6788719333483852	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	-0.9860035883858419	-3.76	CC(C)c1ccccc1C
m-Chloroaniline	-0.2453752022561285	-0.7436088736347519	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.2503083294112135	-1.37	Nc1cccc(Cl)c1
2,4-Dimethylpentane	-0.2453752022561285	-1.0101229107432932	-0.6437870426979635	-1.0555939077102776	-0.06716596862483015	-0.9860035883858419	-4.26	CC(C)CC(C)C
Dibenzofurane	3.9483100726667906	-0.348049419457177	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.6144803100258642	-4.6	o1c2ccccc2c3ccccc13
ethofumesate	-0.2453752022561285	0.8025114172749864	-0.6437870426979635	0.4622007741217086	0.6904661574632532	0.7621915638970665	-3.42	CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C
Fluometuron	-0.2453752022561285	0.275267600357859	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	-0.07161524575557729	-3.43	CN(C)C(=O)Nc1cccc(c1)C(F)(F)F
Acridine	3.9483100726667906	-0.24067062274571954	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.6215488655502169	-3.67	c3ccc2nc1ccccc1cc2c3
Cortisone	-0.2453752022561285	1.5240926465409455	1.1923489476011586	1.9799954559536952	-0.06716596862483015	1.605894351283804	-3.11	CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
glucose	-0.2453752022561285	-0.2315755110989884	3.9465529330498423	-0.2966965667942846	-0.44598203166887185	2.1349050467263595	0.74	OCC1OC(O)C(O)C(O)C1O
3-Methylphenol	-0.2453752022561285	-0.9328534129736896	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.4140160753552219	-0.68	Cc1cccc(O)c1
Indapamide	-0.2453752022561285	1.5765989013580455	1.1923489476011586	1.2210981150377018	0.31165009441921154	1.629361955624655	-3.5860000000000003	CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O 
Lovastatin	-0.2453752022561285	1.9535007175108516	0.27428095245159756	1.2210981150377018	1.4480982835513367	1.073208006968585	-6.005	CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 
1,4-Dinitrobenzene	-0.2453752022561285	-0.34889660865767597	-0.6437870426979635	-0.2966965667942846	-0.06716596862483015	1.45349629417876	-3.39	O=N(=O)c1ccc(cc1)N(=O)=O
Reposal	-0.2453752022561285	0.56841453934414	1.1923489476011586	1.2210981150377018	-0.06716596862483015	1.1421971088862675	-2.696	CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3
Ethyl decanoate	-0.2453752022561285	-0.03520289710758066	-0.6437870426979635	-1.0555939077102776	2.5845464726834617	-0.24239154722393846	-4.1	CCCCCCCCCC(=O)OCC
Fenuron	-0.2453752022561285	-0.3868740555765731	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	-0.07161524575557729	-1.6	CN(C)C(=O)Nc1ccccc1
Ethyl propyl ether	-0.2453752022561285	-1.127512172950296	-0.6437870426979635	-1.0555939077102776	0.31165009441921154	-0.7250325184267404	-0.66	CCCOCC
2-Propanol	-0.2453752022561285	-1.4006966077868999	0.27428095245159756	-1.0555939077102776	-0.8247980947129135	-0.4140160753552219	0.43	CC(C)O
2-Methylnapthalene	-0.2453752022561285	-0.6011739720750812	-0.6437870426979635	0.4622007741217086	-0.8247980947129135	-0.9860035883858419	-3.77	Cc1ccc2ccccc2c1
Chlorodibromethane	-0.2453752022561285	0.042290570220775134	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-1.9	ClC(Br)Br
Hexestrol	-0.2453752022561285	0.6469304763972353	1.1923489476011586	0.4622007741217086	1.069282220507295	0.15797143767539815	-4.43	CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2
Malathion	-0.2453752022561285	1.231120988078905	-0.6437870426979635	-1.0555939077102776	2.5845464726834617	1.023162633856168	-3.37	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
Benzylchloride	-0.2453752022561285	-0.7532298268542064	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	-0.9860035883858419	-2.39	ClCc1ccccc1
t-Crotonaldehyde	-0.2453752022561285	-1.3033672277985966	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.50336261718304	0.32	C/C=C/C=O
Chlorbromuron	-0.2453752022561285	0.8726138891645101	0.27428095245159756	-0.2966965667942846	-0.06716596862483015	0.1893558242035241	-3.924	CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
9,10-Dimethylanthracene	-0.2453752022561285	0.022892858871430576	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.9860035883858419	-6.57	Cc1c2ccccc2c(C)c3ccccc13
Methyl hexanoate	-0.2453752022561285	-0.7181639841990906	-0.6437870426979635	-1.0555939077102776	0.6904661574632532	-0.24239154722393846	-1.87	CCCCCC(=O)OC
Dimefuron	-0.2453752022561285	1.3132204380720403	0.27428095245159756	0.4622007741217086	-0.06716596862483015	1.2863956415830624	-4.328	CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C
p-Fluoroacetanilide	-0.2453752022561285	-0.49449629746058765	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	-0.16322372535118826	-1.78	CC(=O)Nc1ccc(F)cc1
alachlor	-0.2453752022561285	0.6410877922558657	-0.6437870426979635	-0.2966965667942846	1.4480982835513367	-0.15078306762832758	-3.26	CCc1cccc(CC)c1N(COC)C(=O)CCl 
Cyclohexene	3.9483100726667906	-1.1859779655915939	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-2.59	C1CCC=CC1
Hydrocortisone 	-0.2453752022561285	1.5437240652559452	2.11041694275072	1.9799954559536952	-0.06716596862483015	1.695240893111622	-3.09	CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO
Pyrimidine	3.9483100726667906	-1.2059988965826844	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.257094142714592	1.1	c1cncnc1
p-Chloronitrobenzene	-0.2453752022561285	-0.4516499470905495	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	0.23374635289645904	-2.92	Clc1ccc(cc1)N(=O)=O
Methyl propionate	-0.2453752022561285	-1.1279406364539963	-0.6437870426979635	-1.0555939077102776	-0.44598203166887185	-0.24239154722393846	-0.14	CCC(=O)OC
o-Chloronitrobenzene	-0.2453752022561285	-0.4516499470905495	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	0.23374635289645904	-2.55	Clc1ccccc1N(=O)=O
Neburon	-0.2453752022561285	0.6937401141765018	0.27428095245159756	-0.2966965667942846	0.6904661574632532	-0.07161524575557729	-4.77	CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
Buthidazole	-0.2453752022561285	0.5102019296823014	0.27428095245159756	0.4622007741217086	-0.44598203166887185	0.9807513007100518	-1.877	CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C
Nitrobenzene	-0.2453752022561285	-0.7870687058396344	-0.6437870426979635	-0.2966965667942846	-0.44598203166887185	0.23374635289645904	-1.8	O=N(=O)c1ccccc1
Iodobenzene	-0.2453752022561285	0.0007101347480332286	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-3.01	Ic1ccccc1
Metolazone	-0.2453752022561285	1.5765989013580466	1.1923489476011586	1.2210981150377018	-0.06716596862483015	1.629361955624655	-3.78	CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O 
Methocarbamol	-0.2453752022561285	0.3632778991406784	1.1923489476011586	-0.2966965667942846	1.4480982835513367	1.5872333646995131	-0.985	COc1ccccc1OCC(O)COC(N)=O
butachlor	-0.2453752022561285	1.0508644445107727	-0.6437870426979635	-0.2966965667942846	2.5845464726834617	-0.15078306762832758	-4.19	CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC 
2,3-Dichlorophenol	-0.2453752022561285	-0.39860811289382236	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.4140160753552219	-1.3	Oc1cccc(Cl)c1Cl
Propyl butyrate	-0.2453752022561285	-0.9913484190356945	-0.6437870426979635	-1.0555939077102776	-0.06716596862483015	-0.24239154722393846	-1.92	CCCC(=O)OC
Propanil	-0.2453752022561285	0.1377502912838402	0.27428095245159756	-0.2966965667942846	-0.06716596862483015	-0.16322372535118826	-3.0	CCC(=O)Nc1ccc(Cl)c(Cl)c1
Triamterene	-0.2453752022561285	0.48038476494751575	2.11041694275072	1.2210981150377018	-0.44598203166887185	2.678901079880543	-2.404	Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3
Ethyl hexanoate	-0.2453752022561285	-0.5815717667807888	-0.6437870426979635	-1.0555939077102776	1.069282220507295	-0.24239154722393846	-2.35	CCCCCC(=O)OCC
chloralose	-0.2453752022561285	1.02823378126987	2.11041694275072	0.4622007741217086	-0.06716596862483015	1.5128721605833229	-1.84	OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl 
Amitraz	-0.2453752022561285	0.8713090230396048	-0.6437870426979635	0.4622007741217086	0.6904661574632532	-0.19545633854223657	-5.47	CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C
Prometon	-0.2453752022561285	0.20798909246999628	1.1923489476011586	-0.2966965667942846	1.069282220507295	1.0486094337438379	-2.478	COc1nc(NC(C)C)nc(NC(C)C)n1
1-Octene 	-0.2453752022561285	-0.8931621120399905	-0.6437870426979635	-1.0555939077102776	1.069282220507295	-0.9860035883858419	-4.44	CCCCCCC=C
p-Methylaniline 	-0.2453752022561285	-0.9424354149655345	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.2503083294112135	-1.21	Cc1ccc(N)cc1
aminothiazole	-0.2453752022561285	-1.0106974413505276	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	0.11414639342441132	-0.36	Nc1nccs1 
Metolcarb	-0.2453752022561285	-0.5138842710030301	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	0.09774734460791312	-1.803	c1ccccc1(OC(=O)NC)
3-Hexanol	-0.2453752022561285	-0.9909199555319939	0.27428095245159756	-1.0555939077102776	0.31165009441921154	-0.4140160753552219	-0.8	CCCC(O)CC
9-anthrol	-0.2453752022561285	-0.09449640333557241	0.27428095245159756	1.2210981150377018	-0.8247980947129135	-0.4140160753552219	-4.73	c3ccc2c(O)c1ccccc1cc2c3 
2-Methylanthracene	-0.2453752022561285	-0.11369935854687152	-0.6437870426979635	1.2210981150377018	-0.8247980947129135	-0.9860035883858419	-6.96	Cc1ccc2cc3ccccc3cc2c1
1,2,3-Trimethylbenzene 	-0.2453752022561285	-0.8154641507666868	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.9860035883858419	-3.2	Cc1cccc(C)c1C
Aminocarb	-0.2453752022561285	0.042105551889631734	0.27428095245159756	-0.2966965667942846	-0.06716596862483015	0.1893558242035241	-2.36	CNC(=O)Oc1ccc(N(C)C)c(C)c1
2-Nonanol	-0.2453752022561285	-0.581143303277088	0.27428095245159756	-1.0555939077102776	1.4480982835513367	-0.4140160753552219	-2.74	CCCCCCCC(C)O
Methyldymron	-0.2453752022561285	0.627338008909845	0.27428095245159756	0.4622007741217086	0.31165009441921154	-0.07161524575557729	-3.35	CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2
3-Hexanone	-0.2453752022561285	-1.0105513742469934	-0.6437870426979635	-1.0555939077102776	0.31165009441921154	-0.50336261718304	-0.83	CCCC(=O)CC
bromoxynil	-0.2453752022561285	0.7106449469588629	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	0.2586276683421806	-3.33	Oc1c(Br)cc(C#N)cc1Br 
3,4-PCB	-0.2453752022561285	0.18662434412639087	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-6.39	Clc1ccc(cc1Cl)c2ccccc2 
Mefenacet	-0.2453752022561285	0.9195403806266046	-0.6437870426979635	1.2210981150377018	0.6904661574632532	0.21367165520729756	-4.873	CN(C(=O)COc1nc2ccccc2s1)c3ccccc3
5-hydroxyquinoline	-0.2453752022561285	-0.5723500636443279	0.27428095245159756	0.4622007741217086	-0.8247980947129135	-0.04956135251959685	-2.54	Oc1cccc2ncccc12 
Carboxin	-0.2453752022561285	0.30548401517563817	0.27428095245159756	0.4622007741217086	-0.06716596862483015	0.09774734460791312	-3.14	CC1=C(SCCO1)C(=O)Nc2ccccc2
Ethoxyzolamide	-0.2453752022561285	0.5296093788385483	0.27428095245159756	0.4622007741217086	0.31165009441921154	1.3403994057891169	-3.81	CCOc2ccc1nc(sc1c2)S(N)(=O)=O 
Pentachlorophenol	-0.2453752022561285	0.607648163353432	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.4140160753552219	-4.28	Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
Bromochloromethane	-0.2453752022561285	-0.7259834431416226	-0.6437870426979635	-1.0555939077102776	-0.8247980947129135	-0.9860035883858419	-0.89	ClCBr
metharbital	-0.2453752022561285	-0.05565229160237165	0.27428095245159756	-0.2966965667942846	-0.06716596862483015	0.8936666966500266	-2.23	CCC1(CC)C(=O)NC(=O)N(C)C1=O 
deoxycorticosterone acetate	-0.2453752022561285	1.641481908747949	-0.6437870426979635	1.9799954559536952	0.31165009441921154	0.7228903951816655	-4.63	CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C 
benzylurea	-0.2453752022561285	-0.5234662729948752	1.1923489476011586	-0.2966965667942846	-0.06716596862483015	0.5724715336234403	-0.95	NC(=O)NCc1ccccc1 
Chlortoluron	-0.2453752022561285	0.08513692059081358	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	-0.07161524575557729	-3.483	CN(C)C(=O)Nc1ccc(C)c(Cl)c1
Linuron	-0.2453752022561285	0.4397586345511973	0.27428095245159756	-0.2966965667942846	-0.06716596862483015	0.1893558242035241	-3.592	CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1
Cycloheptanol	-0.2453752022561285	-0.8739591568286914	0.27428095245159756	-0.2966965667942846	-0.8247980947129135	-0.4140160753552219	-0.88	OC1CCCCCC1
Thiamphenicol	-0.2453752022561285	1.4829698879926103	2.11041694275072	-0.2966965667942846	1.4480982835513367	1.946033243115656	-2.154	CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl 
thiopental	-0.2453752022561285	0.3739992245400905	1.1923489476011586	-0.2966965667942846	0.6904661574632532	0.6595561376834654	-3.36	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O 
acetazolamide	-0.2453752022561285	0.17833747045254936	1.1923489476011586	-0.2966965667942846	-0.06716596862483015	2.266662921700294	-2.36	CC(=O)Nc1nnc(s1)S(N)(=O)=O 
p-Nitrophenol	-0.2453752022561285	-0.6312735332100329	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	0.805733865927079	-0.74	Oc1ccc(cc1)N(=O)=O
Aldrin	-0.2453752022561285	1.5675622165527283	-0.6437870426979635	1.9799954559536952	-0.8247980947129135	-0.9860035883858419	-6.307	ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl
Tetrahydrofurane 	3.9483100726667906	-1.2837358090835973	-0.6437870426979635	-0.2966965667942846	-0.8247980947129135	-0.7250325184267404	0.49	C1CCOC1
o-Nitroaniline	-0.2453752022561285	-0.6408555352018779	0.27428095245159756	-0.2966965667942846	-0.44598203166887185	0.9694416118710873	-1.96	Nc1ccccc1N(=O)=O
2,2',3,3'-PCB	-0.2453752022561285	0.8574618616245604	-0.6437870426979635	0.4622007741217086	-0.44598203166887185	-0.9860035883858419	-7.28	Clc1cccc(c1Cl)c2cccc(Cl)c2Cl
phenylbutazone	-0.2453752022561285	1.0170547789460511	-0.6437870426979635	1.2210981150377018	1.069282220507295	0.16249531321098398	-3.81	CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 
2,6-Dinitrotoluene	-0.2453752022561285	-0.21230439123937356	-0.6437870426979635	-0.2966965667942846	-0.06716596862483015	1.45349629417876	-3.0	Cc1c(cccc1N(=O)=O)N(=O)=O
Progesterone	-0.2453752022561285	1.076338547367141	-0.6437870426979635	1.9799954559536952	-0.44598203166887185	-0.020721645980237968	-4.42	CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
Chlorazine	-0.2453752022561285	0.5242048960077815	-0.6437870426979635	-0.2966965667942846	1.4480982835513367	0.29057753931225483	-4.4110000000000005	CCN(CC)c1nc(Cl)nc(n1)N(CC)CC
